url,rel,exit,bytes,secs,verdict
https://www.flocksafety.com/blog/building-trust-through-tech-and-heart-how-chief-bobby-davis-is-redefining-public-safety-leadership-lsenb,blog/building-trust-through-tech-and-heart-how-chief-bobby-davis-is-redefining-public-safety-leadership-lsenb.html,0,10797941,0,saved
https://www.flocksafety.com/blog/california-sb34-what-private-organizations-using-alpr-need-to-know,blog/california-sb34-what-private-organizations-using-alpr-need-to-know.html,0,11319011,0,saved
https://www.flocksafety.com/blog/cameras-installed-around-port-isabel,blog/cameras-installed-around-port-isabel.html,0,10748721,0,saved
https://www.flocksafety.com/blog/capture-evidence-that-matters-for-solving-crime,blog/capture-evidence-that-matters-for-solving-crime.html,0,10583624,0,saved
https://www.flocksafety.com/blog/castle-rock-police-launch-flock-dfr-for-faster-and-safer-response-time,blog/castle-rock-police-launch-flock-dfr-for-faster-and-safer-response-time.html,0,11274961,0,saved
https://www.flocksafety.com/blog/catalytic-converter-theft,blog/catalytic-converter-theft.html,0,10687001,0,saved
https://www.flocksafety.com/blog/catch-crooks,blog/catch-crooks.html,0,10607546,0,saved
https://www.flocksafety.com/blog/city-leaders-choose-flock-safety-a-proven-community-focused-public-safety-solution,blog/city-leaders-choose-flock-safety-a-proven-community-focused-public-safety-solution.html,0,10662058,0,saved
https://www.flocksafety.com/blog/city-of-el-cajon-honored-with-golden-watchdog-award-for-public-safety-innovation,blog/city-of-el-cajon-honored-with-golden-watchdog-award-for-public-safety-innovation.html,0,10843239,0,saved
https://www.flocksafety.com/blog/close-the-campus-police-response-gap-with-drone-as-first-responder,blog/close-the-campus-police-response-gap-with-drone-as-first-responder.html,0,12005993,0,saved
https://www.flocksafety.com/blog/cobb-based-cids-tactic-catch-criminals-with-tag-scanning-cameras,blog/cobb-based-cids-tactic-catch-criminals-with-tag-scanning-cameras.html,0,10609445,0,saved
https://www.flocksafety.com/blog/cobb-county-communities-invest-in-crime-fighting-camera,blog/cobb-county-communities-invest-in-crime-fighting-camera.html,0,10639410,0,saved
https://www.flocksafety.com/blog/collierville-cameras-scanning-license-plates-to-prevent-crime,blog/collierville-cameras-scanning-license-plates-to-prevent-crime.html,0,10662119,0,saved
https://www.flocksafety.com/blog/collierville-memphis-neighborhood-crime-streak,blog/collierville-memphis-neighborhood-crime-streak.html,0,10777758,0,saved
https://www.flocksafety.com/blog/colorado-hoa-chose-flock-neighborhood-security-cameras,blog/colorado-hoa-chose-flock-neighborhood-security-cameras.html,0,10845330,0,saved
https://www.flocksafety.com/blog/colorado-neighborhoods-using-flock-safety-to-reduce-crime,blog/colorado-neighborhoods-using-flock-safety-to-reduce-crime.html,0,10668932,0,saved
https://www.flocksafety.com/blog/combating-retail-fraud-with-data-driven-security,blog/combating-retail-fraud-with-data-driven-security.html,0,10736500,0,saved
https://www.flocksafety.com/blog/community-and-technology-unite-to-shape-a-safer-south-downtown-atlanta,blog/community-and-technology-unite-to-shape-a-safer-south-downtown-atlanta.html,0,11287899,0,saved
https://www.flocksafety.com/blog/community-camera-for-safe-neighborhoods,blog/community-camera-for-safe-neighborhoods.html,0,11466824,0,saved
https://www.flocksafety.com/blog/community-manager-security-options,blog/community-manager-security-options.html,0,10753914,0,saved
https://www.flocksafety.com/blog/congratulations-to-the-flock-safety-award-winners-at-iacp-2022,blog/congratulations-to-the-flock-safety-award-winners-at-iacp-2022.html,0,10671907,0,saved
https://www.flocksafety.com/blog/context-on-your-terms-why-public-safety-is-no-longer-one-size-fits-all,blog/context-on-your-terms-why-public-safety-is-no-longer-one-size-fits-all.html,0,10771510,0,saved
https://www.flocksafety.com/blog/convenience-store-shooting-suspects-brought-to-justice-with-help-from-flock-cameras,blog/convenience-store-shooting-suspects-brought-to-justice-with-help-from-flock-cameras.html,0,10839530,0,saved
https://www.flocksafety.com/blog/coordinated-located-safer-flock-safety-helps-law-enforcement-close-cases-nationwide,blog/coordinated-located-safer-flock-safety-helps-law-enforcement-close-cases-nationwide.html,0,10900218,0,saved
https://www.flocksafety.com/blog/corporate-executive-protection,blog/corporate-executive-protection.html,0,10798112,0,saved
https://www.flocksafety.com/blog/corporate-security-101-flock-safetys-guide-for-business-leaders,blog/corporate-security-101-flock-safetys-guide-for-business-leaders.html,0,10646489,0,saved
https://www.flocksafety.com/blog/correcting-the-record-flock-nova-will-not-supply-dark-web-data,blog/correcting-the-record-flock-nova-will-not-supply-dark-web-data.html,0,10746171,0,saved
https://www.flocksafety.com/blog/could-kentuckys-hb58-change-how-alpr-data-is-used-across-the-state,blog/could-kentuckys-hb58-change-how-alpr-data-is-used-across-the-state.html,0,11806396,0,saved
https://www.flocksafety.com/blog/crime-rates-rise-during-the-summer-heres-what-this-means-for-you,blog/crime-rates-rise-during-the-summer-heres-what-this-means-for-you.html,0,10787351,0,saved
https://www.flocksafety.com/blog/criminal-plans-disrupted-how-fast-alerts-led-to-faster-justice,blog/criminal-plans-disrupted-how-fast-alerts-led-to-faster-justice.html,0,11522339,0,saved
https://www.flocksafety.com/blog/customer-story-citrus-heights-police-department,blog/customer-story-citrus-heights-police-department.html,0,10601541,0,saved
https://www.flocksafety.com/blog/customer-story-elk-grove-pd-flockos,blog/customer-story-elk-grove-pd-flockos.html,0,10627987,0,saved
https://www.flocksafety.com/blog/customers-own-and-control-their-flock-data,blog/customers-own-and-control-their-flock-data.html,0,11152768,0,saved
https://www.flocksafety.com/blog/dan-haley-joins-flock-safety-as-chief-legal-officer,blog/dan-haley-joins-flock-safety-as-chief-legal-officer.html,0,10853092,0,saved
https://www.flocksafety.com/blog/data-at-the-curb-how-traffic-analytics-is-transforming-safety-and-success-for-commercial-businesses,blog/data-at-the-curb-how-traffic-analytics-is-transforming-safety-and-success-for-commercial-businesses.html,0,10776622,0,saved
https://www.flocksafety.com/blog/dekalb-county-police-partner-with-flock-and-private-citizens,blog/dekalb-county-police-partner-with-flock-and-private-citizens.html,0,10658237,0,saved
https://www.flocksafety.com/blog/dekalb-county-votes-to-partner-with-police-department-on-crime-solving-initiative,blog/dekalb-county-votes-to-partner-with-police-department-on-crime-solving-initiative.html,0,10645351,0,saved
https://www.flocksafety.com/blog/dekalb-police-using-new-crime-fighting-tool-to-protect-public,blog/dekalb-police-using-new-crime-fighting-tool-to-protect-public.html,0,10743192,0,saved
https://www.flocksafety.com/blog/denver-residents-helping-police-protect-community,blog/denver-residents-helping-police-protect-community.html,0,10776515,0,saved
https://www.flocksafety.com/blog/designing-safer-streets-how-connected-technologies-are-reimagining-roadway-and-biking-safety,blog/designing-safer-streets-how-connected-technologies-are-reimagining-roadway-and-biking-safety.html,0,10796872,0,saved
https://www.flocksafety.com/blog/dfr-1-0-vs-dfr-2-0-the-evolution-of-drone-as-first-responder,blog/dfr-1-0-vs-dfr-2-0-the-evolution-of-drone-as-first-responder.html,0,10963291,0,saved
https://www.flocksafety.com/blog/dfr-in-action-how-corona-pd-uses-drones-for-life-saving-rescues,blog/dfr-in-action-how-corona-pd-uses-drones-for-life-saving-rescues.html,0,10769052,0,saved
https://www.flocksafety.com/blog/dfr-need-for-speed,blog/dfr-need-for-speed.html,0,13410422,0,saved
https://www.flocksafety.com/blog/discover-the-steps-hardin-county-ky-is-taking-to-shape-a-safer-community,blog/discover-the-steps-hardin-county-ky-is-taking-to-shape-a-safer-community.html,0,10742749,0,saved
https://www.flocksafety.com/blog/does-flock-enable-mass-surveillance,blog/does-flock-enable-mass-surveillance.html,0,10823732,0,saved
https://www.flocksafety.com/blog/does-flock-share-data-with-ice,blog/does-flock-share-data-with-ice.html,0,10754434,0,saved
https://www.flocksafety.com/blog/does-new-jerseys-privacy-protection-act-affect-alpr-data-sharing-across-state-lines,blog/does-new-jerseys-privacy-protection-act-affect-alpr-data-sharing-across-state-lines.html,0,12513691,0,saved
https://www.flocksafety.com/blog/dont-just-watch-crime-solve-it-with-license-plate-readers,blog/dont-just-watch-crime-solve-it-with-license-plate-readers.html,0,11086981,0,saved
https://www.flocksafety.com/blog/donut-shop-employee-held-at-gunpoint-during-armed-robbery-flock-cameras-helped-find-suspects,blog/donut-shop-employee-held-at-gunpoint-during-armed-robbery-flock-cameras-helped-find-suspects.html,0,10673329,0,saved
https://www.flocksafety.com/blog/drones-take-flight-how-long-island-is-leading-the-way-in-community-safety,blog/drones-take-flight-how-long-island-is-leading-the-way-in-community-safety.html,0,10585754,0,saved
https://www.flocksafety.com/blog/dunwoody-detective-utilizes-flock-data-to-prevent-potentially-dangerous-heist,blog/dunwoody-detective-utilizes-flock-data-to-prevent-potentially-dangerous-heist.html,0,10829411,0,saved
https://www.flocksafety.com/blog/dunwoody-pd-flock-aerodome-dfr,blog/dunwoody-pd-flock-aerodome-dfr.html,0,11025173,0,saved
https://www.flocksafety.com/blog/dunwoody-police-department-unveils-real-time-crime-center-powered-by-flock,blog/dunwoody-police-department-unveils-real-time-crime-center-powered-by-flock.html,0,11110603,0,saved
https://www.flocksafety.com/blog/eastvale-is-shaping-a-safer-community-with-license-plate-recognition-cameras,blog/eastvale-is-shaping-a-safer-community-with-license-plate-recognition-cameras.html,0,10721183,0,saved
https://www.flocksafety.com/blog/eighborhood-purchases-personal-license-plate-reading-camera,blog/eighborhood-purchases-personal-license-plate-reading-camera.html,0,10616719,0,saved
https://www.flocksafety.com/blog/eliminate-crime-principled-framework,blog/eliminate-crime-principled-framework.html,0,10928890,0,saved
https://www.flocksafety.com/blog/elizabethtown-pd-sees-great-success-and-multiple-solvedstories-with-flock-lpr,blog/elizabethtown-pd-sees-great-success-and-multiple-solvedstories-with-flock-lpr.html,0,10797246,0,saved
https://www.flocksafety.com/blog/emergency-response-drone,blog/emergency-response-drone.html,0,10914021,0,saved
https://www.flocksafety.com/blog/empowering-smaller-law-enforcement-agencies-the-role-of-technology-in-maximizing-your-force,blog/empowering-smaller-law-enforcement-agencies-the-role-of-technology-in-maximizing-your-force.html,0,10884150,0,saved
https://www.flocksafety.com/blog/enhance-campus-security-with-flock-safety,blog/enhance-campus-security-with-flock-safety.html,0,10864033,0,saved
https://www.flocksafety.com/blog/enhancing-employee-safety-with-license-plate-recognition-cameras,blog/enhancing-employee-safety-with-license-plate-recognition-cameras.html,0,10634929,0,saved
https://www.flocksafety.com/blog/ensuring-local-compliance,blog/ensuring-local-compliance.html,0,10591075,0,saved
https://www.flocksafety.com/blog/et-the-police-take-care-of-possible-thieves,blog/et-the-police-take-care-of-possible-thieves.html,0,10696694,0,saved
https://www.flocksafety.com/blog/every-second-counts-how-faster-crash-response-saves-lives,blog/every-second-counts-how-faster-crash-response-saves-lives.html,0,10751709,0,saved
